image,SSIM,PSNR,LPIPS,FID
39M2101576_22_30.png,0.14344937837597252,9.14136620621096,0.5502201914787292,1.1780281066894531
39M2101576_25_2.png,0.1236065524958413,8.7371646133141,0.5137489438056946,1.1780281066894531
39M2101576_29_6.png,0.17286164078819563,9.032257064191576,0.5239938497543335,1.1780281066894531
39M2101576_30_7.png,0.2224082502516216,12.703391215558124,0.46089017391204834,1.1780281066894531
39M2101576_30_8.png,0.12615691314879043,8.936962875427515,0.5366019010543823,1.1780281066894531
39M2101576_31_6.png,0.1293975493778964,9.95131858778214,0.5100967884063721,1.1780281066894531
39M2101576_36_7.png,0.15116990009192854,13.793640376452075,0.4003196954727173,1.1780281066894531
39M2101576_6_23.png,0.2125798095346055,13.165435450408957,0.42807263135910034,1.1780281066894531
40M2101566_15_19.png,0.14845260012658748,11.02264152498658,0.5031371116638184,1.1780281066894531
40M2101566_15_24.png,0.16247156056421175,11.539276832547253,0.5069652199745178,1.1780281066894531
40M2101566_16_16.png,0.17712656519719114,10.187396265548362,0.5240710377693176,1.1780281066894531
40M2101566_19_20.png,0.11600654499480621,10.726725809475637,0.5552129149436951,1.1780281066894531
40M2101566_19_29.png,0.19102070735472523,12.998146219616707,0.4818193018436432,1.1780281066894531
40M2101566_20_30.png,0.18246632149502248,12.199570638290817,0.5309404730796814,1.1780281066894531
40M2101566_20_31.png,0.11736310137292745,11.591544479068299,0.5031578540802002,1.1780281066894531
40M2101566_21_27.png,0.22687083100669758,12.34525803397299,0.4753955900669098,1.1780281066894531
40M2101566_21_31.png,0.16945276811549362,12.74325249603808,0.4533844292163849,1.1780281066894531
40M2101566_22_32.png,0.19287889891586804,14.318780632704007,0.41812869906425476,1.1780281066894531
40M2101566_24_24.png,0.14102767496918012,12.058845981381998,0.4919217824935913,1.1780281066894531
40M2101566_26_25.png,0.11564971594499168,11.043752153531809,0.530315101146698,1.1780281066894531
40M2101566_27_21.png,0.1874639092416672,14.452960217744002,0.44897860288619995,1.1780281066894531
40M2101566_28_33.png,0.16702482289120604,13.08789557105063,0.451752632856369,1.1780281066894531
40M2101566_28_8.png,0.24318062952262987,14.360805445565605,0.4693959355354309,1.1780281066894531
40M2101566_29_15.png,0.19511121591015504,10.44489169892001,0.5543756484985352,1.1780281066894531
40M2101566_36_18.png,0.193228694277748,11.714118591269923,0.5138435363769531,1.1780281066894531
40M2101566_36_34.png,0.12346062214377647,11.603842782297791,0.5105476379394531,1.1780281066894531
40M2101566_37_25.png,0.2190211446965029,13.296090302920948,0.47177767753601074,1.1780281066894531
40M2101566_41_35.png,0.2184432951554964,14.014837929480098,0.43382275104522705,1.1780281066894531
40M2101566_42_34.png,0.14357395393356331,11.059829883955828,0.5020211935043335,1.1780281066894531
40M2101566_42_8.png,0.408217821440853,15.250487707213027,0.5187745690345764,1.1780281066894531
40M2101566_44_27.png,0.14024301426989297,12.465807287739814,0.48756691813468933,1.1780281066894531
41M2101552_22_14.png,0.31904304082528395,15.908198447088807,0.480586439371109,1.1780281066894531
44M2101492_10_34.png,0.2361647417459507,13.453592403457668,0.43338125944137573,1.1780281066894531
44M2101492_12_27.png,0.2837346499993704,15.310642406654768,0.4501771628856659,1.1780281066894531
44M2101492_13_35.png,0.1784757987865894,16.36314113940773,0.41507789492607117,1.1780281066894531
44M2101492_13_9.png,0.2290144056897684,16.165345449340936,0.45435482263565063,1.1780281066894531
44M2101492_16_7.png,0.21953520840529095,16.683404727062204,0.42771977186203003,1.1780281066894531
